data,isbn,desconto,item_id,ordem_id
2/2/2020,989-28-79-22871-2,,107051-44-8986,107051-2304
2/2/2020,989-28-79-30536-9,,107051-98-2425,107051-2305
2/2/2020,989-28-79-11297-4,,107051-51-4539,107051-2306
2/2/2020,989-28-79-32105-5,,107051-65-7100,107051-2307
2/2/2020,989-28-654-3899-6,,107051-27-1118,107051-2308
2/2/2020,989-28-79-82125-8,,107051-16-9025,107051-2309
2/2/2020,989-28-79-69807-2,,107051-64-7172,107051-2310
2/2/2020,989-28-79-69807-2,,107051-90-699,107051-2311
2/2/2020,989-28-79-05670-4,,107051-16-6053,107051-2312
2/2/2020,989-28-79-05670-4,,107051-11-8057,107051-2313
2/2/2020,989-28-79-05670-4,,107051-31-4716,107051-2314
2/2/2020,989-28-79-13871-4,"0,13",107051-42-636,107051-2315
2/2/2020,989-28-79-13871-4,,107051-66-276,107051-2316
2/2/2020,989-28-79-69807-2,,107051-30-5238,107051-2317
2/2/2020,989-28-79-13871-4,,107051-83-324,107051-2318
2/2/2020,989-28-79-05670-4,,107051-61-1189,107051-2319
2/2/2020,989-28-79-13871-4,,107051-1-7692,107051-2320
2/2/2020,989-28-79-69807-2,,107051-23-6298,107051-2321
2/2/2020,989-28-79-82125-8,,107051-16-9024,107051-2322
2/2/2020,989-28-79-69807-2,,107051-64-7171,107051-2323
2/2/2020,989-28-79-13871-4,,107051-66-275,107051-2324
2/2/2020,989-28-79-69807-2,,107051-43-4627,107051-2325
2/2/2020,989-28-79-69807-2,,107051-90-8842,107051-2326
2/2/2020,989-28-79-13871-4,,107051-1-859,107051-2327
2/2/2020,989-28-79-13871-4,,107051-1-7691,107051-2328
2/2/2020,989-28-79-69807-2,,107051-30-5237,107051-2329
2/2/2020,989-28-79-69807-2,,107051-90-698,107051-2330
2/2/2020,989-28-79-13871-4,,107051-1-858,107051-2331
2/2/2020,989-28-79-13871-4,,107051-14-3337,107051-2332
2/2/2020,989-28-79-13871-4,,107051-14-3336,107051-2333
2/2/2020,989-28-654-2620-7,,107051-74-4964,107051-2334
2/2/2020,989-28-229-9769-6,,107051-94-6564,107051-2335
2/2/2020,989-28-229-7592-2,,107051-1-3070,107051-2336
2/2/2020,989-28-229-1404-4,,107051-23-8141,107051-2337
2/2/2020,989-28-229-0197-6,,107051-69-9590,107051-2338
2/2/2020,989-28-229-9769-6,,107051-82-7194,107051-2339
2/2/2020,989-28-229-7592-2,,107051-54-9982,107051-2340
2/2/2020,989-28-229-9769-6,,107051-83-6301,107051-2341
2/2/2020,989-28-229-0197-6,,107051-66-1809,107051-2342
2/2/2020,989-28-229-7592-2,,107051-58-6036,107051-2343
2/2/2020,989-28-229-1404-4,,107051-66-4124,107051-2344
2/2/2020,989-28-229-1404-4,,107051-32-3561,107051-2345
2/2/2020,989-28-229-6632-6,"0,1",107051-36-6612,107051-2346
2/2/2020,989-28-229-1404-4,,107051-8-9185,107051-2347
2/2/2020,989-28-229-3157-7,,107051-23-7374,107051-2348
2/2/2020,989-28-229-9769-6,,107051-11-4998,107051-2349
2/2/2020,989-28-229-0197-6,,107051-43-4359,107051-2350
2/2/2020,989-28-229-1404-4,,107051-71-3493,107051-2351
2/2/2020,989-28-79-13801-1,,107051-88-87,107051-2352
2/2/2020,989-28-79-74374-1,,107051-15-7884,107051-2353
2/2/2020,989-28-79-40897-8,,107051-16-3626,107051-2354
2/2/2020,989-28-79-13801-1,,107051-35-234,107051-2355
2/2/2020,989-28-79-13801-1,,107051-55-3090,107051-2356
2/2/2020,989-28-79-74374-1,,107051-41-2139,107051-2357
2/2/2020,989-28-79-26824-4,,107051-62-9599,107051-2358
2/2/2020,989-28-79-26824-4,,107051-34-1811,107051-2359
2/2/2020,989-28-79-13801-1,,107051-16-7082,107051-2360
2/2/2020,989-28-79-13801-1,,107051-19-2097,107051-2361
2/2/2020,989-28-79-40897-8,,107051-72-2934,107051-2362
2/2/2020,989-28-79-23023-4,,107051-13-8215,107051-2363
2/2/2020,989-28-79-55752-2,,107051-61-8264,107051-2364
2/2/2020,989-28-79-26824-4,,107051-68-1109,107051-2365
2/2/2020,989-28-79-68089-3,"0,05",107051-77-809,107051-2366
2/2/2020,989-28-79-23023-4,,107051-23-3815,107051-2367
2/2/2020,989-28-79-74374-1,,107051-89-4248,107051-2368
2/2/2020,989-28-79-74374-1,,107051-90-2965,107051-2369
2/2/2020,989-28-79-71565-6,,107051-56-8394,107051-2370
2/2/2020,989-28-79-55824-6,,107051-89-1309,107051-2371
2/2/2020,989-28-79-13801-1,,107051-1-3237,107051-2372
2/2/2020,989-28-79-36485-4,,107051-33-3034,107051-2373
2/2/2020,989-28-79-74374-1,,107051-48-4888,107051-2374
2/2/2020,989-28-79-74374-1,,107051-48-9346,107051-2375
2/2/2020,989-28-79-51397-9,,107051-98-6784,107051-2376
2/2/2020,989-28-79-23023-4,,107051-83-4072,107051-2377
2/2/2020,989-28-79-40897-8,,107051-26-361,107051-2378
2/2/2020,989-28-79-13801-1,,107051-37-4204,107051-2379
2/2/2020,989-28-79-40897-8,,107051-44-5546,107051-2380
2/2/2020,989-28-79-23023-4,,107051-48-7196,107051-2381
2/2/2020,989-28-79-13801-1,,107051-85-3825,107051-2382
2/2/2020,989-28-79-13801-1,,107051-5-3828,107051-2383
2/2/2020,989-28-79-74374-1,,107051-16-8769,107051-2384
2/2/2020,989-28-79-74374-1,,107051-81-4193,107051-2385
2/2/2020,989-28-79-13801-1,,107051-14-8092,107051-2386
2/2/2020,989-28-3705-222-9,,107051-70-6900,107051-2387
2/2/2020,989-28-3705-222-9,,107051-35-5849,107051-2388
2/2/2020,989-28-79-03683-6,,107051-28-2910,107051-2389
2/2/2020,989-28-3705-492-6,,107051-57-3466,107051-2390
2/2/2020,989-28-3705-222-9,,107051-46-8693,107051-2391
2/2/2020,989-28-3705-607-4,,107051-53-5517,107051-2392
2/2/2020,989-28-3705-492-6,,107051-56-1950,107051-2393
2/2/2020,989-28-3705-222-9,,107051-46-5348,107051-2394
2/2/2020,989-28-3705-492-6,,107051-36-2414,107051-2395
2/2/2020,989-28-3705-492-6,,107051-50-2066,107051-2396
2/2/2020,989-28-79-71565-6,,107051-11-270,107051-2397
2/2/2020,989-28-79-13871-4,,107051-83-323,107051-2397
2/2/2020,989-28-79-13871-4,"0,13",107051-42-635,107051-2398
2/2/2020,989-28-79-45675-7,"0,13",107051-80-566,107051-2398
2/2/2020,989-28-229-6632-6,"0,1",107051-85-889,107051-2399
2/2/2020,989-28-79-30536-9,,107051-43-1328,107051-2399
2/2/2020,989-28-79-69807-2,,107051-43-4626,107051-2400
2/2/2020,989-28-229-7592-2,,107051-94-4666,107051-2400
2/2/2020,989-28-3705-775-0,,107051-69-6189,107051-2401
2/2/2020,989-28-79-23023-4,,107051-88-5626,107051-2401
2/2/2020,989-28-79-69807-2,,107051-23-6297,107051-2402
2/2/2020,989-28-79-23015-9,,107051-41-7297,107051-2402
2/2/2020,989-28-229-1404-4,,107051-19-8572,107051-2403
2/2/2020,989-28-79-69807-2,,107051-90-8841,107051-2403
2/2/2020,989-28-229-6632-6,"0,1",107051-57-9657,107051-2404
2/2/2020,989-28-3705-583-1,,107051-62-9868,107051-2404
2/2/2020,989-28-3705-987-7,,107051-24-6989,107051-2405
2/2/2020,989-28-229-9769-6,,107051-39-8159,107051-2405
2/2/2020,989-28-79-23023-4,,107051-65-2451,107051-2405
2/2/2020,989-28-79-45675-7,,107051-21-8208,107051-2406
2/2/2020,989-28-79-55752-2,,107051-48-8233,107051-2406
2/2/2020,989-28-79-13801-1,,107051-67-1733,107051-2406
2/2/2020,989-28-229-1404-4,"0,15",107051-1-2438,107068-2406
3/2/2020,989-28-3705-007-2,,107052-13-5165,107052-2407
3/2/2020,989-28-3705-987-7,,107052-56-1967,107052-2408
3/2/2020,989-28-3705-007-2,,107052-72-6857,107052-2409
3/2/2020,989-28-3705-775-0,,107052-64-6937,107052-2410
3/2/2020,989-28-3705-007-2,,107052-67-7791,107052-2411
3/2/2020,989-28-3705-007-2,,107052-19-6820,107052-2412
3/2/2020,989-28-3705-966-2,,107052-58-4689,107052-2413
3/2/2020,989-28-3705-007-2,,107052-89-4982,107052-2414
3/2/2020,989-28-3705-592-3,,107052-55-1181,107052-2415
3/2/2020,989-28-3705-987-7,,107052-81-728,107052-2416
3/2/2020,989-28-3705-987-7,,107052-1-3147,107052-2417
3/2/2020,989-28-79-61125-5,,107052-22-9367,107052-2418
3/2/2020,989-28-79-30536-9,,107052-16-4731,107052-2419
3/2/2020,989-28-79-67891-3,,107052-56-1703,107052-2420
3/2/2020,989-28-79-18127-7,,107052-30-7813,107052-2421
3/2/2020,989-28-79-42728-3,,107052-63-3286,107052-2422
3/2/2020,989-28-79-11297-4,,107052-34-235,107052-2423
3/2/2020,989-28-79-45675-7,,107052-57-1789,107052-2424
3/2/2020,989-28-79-04510-4,,107052-66-6241,107052-2425
3/2/2020,989-28-79-82197-5,,107052-75-5604,107052-2426
3/2/2020,989-28-79-04510-4,,107052-6-4407,107052-2427
3/2/2020,989-28-79-45675-7,,107052-41-8632,107052-2428
3/2/2020,989-28-79-01991-4,,107052-83-1823,107052-2429
3/2/2020,989-28-79-82197-5,,107052-98-4632,107052-2430
3/2/2020,989-28-79-13871-4,,107052-58-62,107052-2431
3/2/2020,989-28-79-69807-2,,107052-43-3572,107052-2432
3/2/2020,989-28-79-05670-4,,107052-96-1453,107052-2433
3/2/2020,989-28-79-13871-4,,107052-59-2179,107052-2434
3/2/2020,989-28-79-13871-4,,107052-76-8821,107052-2435
3/2/2020,989-28-79-13871-4,,107052-34-3397,107052-2436
3/2/2020,989-28-79-82749-6,,107052-65-2916,107052-2437
3/2/2020,989-28-79-13871-4,,107052-58-61,107052-2438
3/2/2020,989-28-79-82749-6,,107052-59-3930,107052-2439
3/2/2020,989-28-79-05670-4,,107052-31-2910,107052-2440
3/2/2020,989-28-79-69807-2,,107052-77-6147,107052-2441
3/2/2020,989-28-79-69807-2,,107052-77-6146,107052-2442
3/2/2020,989-28-79-69807-2,,107052-38-8635,107052-2443
3/2/2020,989-28-79-82749-6,,107052-65-2915,107052-2444
3/2/2020,989-28-79-13871-4,,107052-12-997,107052-2445
3/2/2020,989-28-79-13871-4,,107052-23-4094,107052-2446
3/2/2020,989-28-79-13871-4,,107052-23-4093,107052-2447
3/2/2020,989-28-229-7592-2,,107052-89-5544,107052-2448
3/2/2020,989-28-229-5891-8,,107052-41-6283,107052-2449
3/2/2020,989-28-229-3157-7,,107052-1-3249,107052-2450
3/2/2020,989-28-229-9769-6,,107052-71-3350,107052-2451
3/2/2020,989-28-229-7592-2,,107052-41-479,107052-2452
3/2/2020,989-28-229-9769-6,,107052-60-670,107052-2453
3/2/2020,989-28-229-5891-8,,107052-9-1469,107052-2454
3/2/2020,989-28-229-1404-4,,107052-45-7420,107052-2455
3/2/2020,989-28-229-1404-4,,107052-95-5425,107052-2456
3/2/2020,989-28-229-9769-6,,107052-90-6325,107052-2457
3/2/2020,989-28-229-9769-6,,107052-60-4658,107052-2458
3/2/2020,989-28-229-1404-4,,107052-62-6649,107052-2459
3/2/2020,989-28-229-5891-8,,107052-39-6435,107052-2460
3/2/2020,989-28-229-5891-8,,107052-57-2681,107052-2461
3/2/2020,989-28-229-9769-6,,107052-93-2927,107052-2462
3/2/2020,989-28-229-1404-4,,107052-86-4081,107052-2463
3/2/2020,989-28-229-6632-6,"0,1",107052-4-7978,107052-2464
3/2/2020,989-28-79-23023-4,,107052-60-7249,107052-2465
3/2/2020,989-28-79-71565-6,,107052-71-758,107052-2466
3/2/2020,989-28-79-26824-4,,107052-74-9439,107052-2467
3/2/2020,989-28-79-13801-1,,107052-40-8484,107052-2468
3/2/2020,989-28-79-26824-4,,107052-72-5213,107052-2469
3/2/2020,989-28-79-36485-4,,107052-20-2453,107052-2470
3/2/2020,989-28-79-23023-4,,107052-82-1952,107052-2471
3/2/2020,989-28-79-68089-3,"0,05",107052-19-3995,107052-2472
3/2/2020,989-28-79-74374-1,,107052-62-9696,107052-2473
3/2/2020,989-28-79-43574-5,,107052-99-2216,107052-2474
3/2/2020,989-28-79-74374-1,,107052-13-4814,107052-2475
3/2/2020,989-28-79-74374-1,,107052-23-8491,107052-2476
3/2/2020,989-28-79-71565-6,,107052-45-8533,107052-2477
3/2/2020,989-28-79-74374-1,,107052-55-910,107052-2478
3/2/2020,989-28-79-74374-1,,107052-96-7806,107052-2479
3/2/2020,989-28-79-74374-1,,107052-25-69,107052-2480
3/2/2020,989-28-79-23023-4,,107052-76-2172,107052-2481
3/2/2020,989-28-79-71565-6,,107052-93-2512,107052-2482
3/2/2020,989-28-79-13801-1,,107052-32-8986,107052-2483
3/2/2020,989-28-79-71565-6,,107052-35-7234,107052-2485
3/2/2020,989-28-79-26824-4,,107052-72-2805,107052-2486
3/2/2020,989-28-79-26824-4,,107052-29-6720,107052-2487
3/2/2020,989-28-79-23023-4,,107052-66-9555,107052-2488
3/2/2020,989-28-79-91028-0,,107052-70-6483,107052-2489
3/2/2020,989-28-79-74374-1,,107052-92-3943,107052-2490
3/2/2020,989-28-79-23023-4,,107052-94-5167,107052-2491
3/2/2020,989-28-79-74374-1,,107052-69-230,107052-2492
3/2/2020,989-28-79-23023-4,,107052-1-2899,107052-2493
3/2/2020,989-28-79-13801-1,,107052-78-5874,107052-2494
3/2/2020,989-28-79-51397-9,,107052-16-8511,107052-2495
3/2/2020,989-28-79-40897-8,,107052-92-1798,107052-2496
3/2/2020,989-28-79-23023-4,"0,13",107052-42-5115,107052-2497
3/2/2020,989-28-79-91028-0,,107052-67-8762,107052-2498
3/2/2020,989-28-79-13801-1,,107052-28-3386,107052-2499
3/2/2020,989-28-79-71565-6,,107052-34-1404,107052-2500
3/2/2020,989-28-79-91028-0,,107052-66-7481,107052-2501
3/2/2020,989-28-79-13801-1,,107052-59-4006,107052-2502
3/2/2020,989-28-79-91028-0,,107052-41-9451,107052-2503
3/2/2020,989-28-79-26824-4,,107052-24-6973,107052-2504
3/2/2020,989-28-79-68089-3,"0,05",107052-70-127,107052-2505
3/2/2020,989-28-79-74374-1,,107052-8-4621,107052-2506
3/2/2020,989-28-79-26824-4,,107052-38-188,107052-2507
3/2/2020,989-28-79-23023-4,,107052-77-1069,107052-2508
3/2/2020,989-28-79-55752-2,,107052-92-4936,107052-2509
3/2/2020,989-28-79-71565-6,,107052-19-2500,107052-2510
3/2/2020,989-28-79-82339-9,,107052-86-8660,107052-2511
3/2/2020,989-28-79-26824-4,,107052-6-8415,107052-2512
3/2/2020,989-28-79-44730-4,,107052-27-7510,107052-2513
3/2/2020,989-28-79-74374-1,,107052-35-5608,107052-2514
3/2/2020,989-28-3705-222-9,,107052-94-4422,107052-2515
3/2/2020,989-28-3705-222-9,,107052-44-3926,107052-2516
3/2/2020,989-28-79-03683-6,,107052-30-5871,107052-2517
3/2/2020,989-28-3705-222-9,,107052-87-3540,107052-2518
3/2/2020,989-28-3705-492-6,,107052-62-2103,107052-2519
3/2/2020,989-28-79-74374-1,,107052-4-645,107052-2520
3/2/2020,989-28-79-13871-4,,107052-82-657,107052-2520
3/2/2020,989-28-3705-369-1,,107052-58-1227,107052-2521
3/2/2020,989-28-79-13871-4,,107052-82-656,107052-2521
3/2/2020,989-28-79-13871-4,,107052-12-996,107052-2522
3/2/2020,989-28-79-13801-1,,107052-26-1718,107052-2522
3/2/2020,989-28-3705-007-2,,107052-86-2498,107052-2523
3/2/2020,989-28-79-45675-7,,107052-86-2720,107052-2523
3/2/2020,989-28-79-45675-7,,107052-5-3037,107052-2524
3/2/2020,989-28-79-11297-4,,107052-70-3632,107052-2524
3/2/2020,989-28-79-82749-6,,107052-59-3929,107052-2525
3/2/2020,989-28-79-40897-8,,107052-70-4509,107052-2525
3/2/2020,989-28-3705-007-2,,107052-15-7202,107052-2526
3/2/2020,989-28-79-51397-9,,107052-99-5875,107052-2526
3/2/2020,989-28-3705-583-1,,107052-62-8125,107052-2527
3/2/2020,989-28-79-13801-1,,107052-67-7608,107052-2527
3/2/2020,989-28-79-69807-2,,107052-38-8634,107052-2528
3/2/2020,989-28-3705-583-1,,107052-83-8439,107052-2528
3/2/2020,989-28-79-13871-4,,107052-76-8820,107052-2529
3/2/2020,989-28-229-3157-7,,107052-8-9586,107052-2529
3/2/2020,989-28-79-13871-4,,107052-34-3396,107052-2530
3/2/2020,989-28-79-05670-4,,107052-39-1879,107052-2530
3/2/2020,989-28-3705-649-4,,107052-86-3038,107052-2530
3/2/2020,989-28-79-69807-2,,107052-43-3571,107052-2531
3/2/2020,989-28-79-13871-4,,107052-59-2178,107052-2531
3/2/2020,989-28-79-32105-5,,107052-67-8604,107052-2531
3/2/2020,989-28-229-9769-6,,107052-22-9423,107052-2532
3/2/2020,989-28-79-26824-4,,107052-49-2429,107052-2532
3/2/2020,989-28-3705-987-7,,107052-59-3545,107052-2532
3/2/2020,989-28-654-3899-6,,107052-73-9878,107052-2532
4/2/2020,989-28-3705-054-6,,107053-49-5499,107053-2533
4/2/2020,989-28-3705-987-7,,107053-20-6843,107053-2534
4/2/2020,989-28-3705-007-2,,107053-93-5499,107053-2535
4/2/2020,989-28-3705-007-2,,107053-59-8201,107053-2536
4/2/2020,989-28-3705-007-2,,107053-32-1959,107053-2537
4/2/2020,989-28-3705-592-3,,107053-11-5702,107053-2538
4/2/2020,989-28-3705-987-7,,107053-79-7236,107053-2539
4/2/2020,989-28-3705-007-2,,107053-26-2581,107053-2540
4/2/2020,989-28-3705-592-3,,107053-14-6310,107053-2541
4/2/2020,989-28-79-11297-4,,107053-21-307,107053-2542
4/2/2020,989-28-79-01991-4,,107053-98-3126,107053-2543
4/2/2020,989-28-79-86624-2,,107053-52-7223,107053-2544
4/2/2020,989-28-79-45675-7,,107053-73-51,107053-2545
4/2/2020,989-28-79-04510-4,,107053-9-2814,107053-2546
4/2/2020,989-28-79-16826-1,,107053-58-1550,107053-2547
4/2/2020,989-28-79-01991-4,,107053-71-3842,107053-2548
4/2/2020,989-28-79-13871-4,,107053-35-2085,107053-2549
4/2/2020,989-28-79-05670-4,,107053-74-1934,107053-2550
4/2/2020,989-28-79-13871-4,,107053-73-8150,107053-2551
4/2/2020,989-28-79-05670-4,,107053-74-7897,107053-2552
4/2/2020,989-28-79-82749-6,,107053-5-6347,107053-2553
4/2/2020,989-28-79-13871-4,,107053-73-8149,107053-2554
4/2/2020,989-28-229-5891-8,,107053-4-4430,107053-2555
4/2/2020,989-28-229-1404-4,,107053-77-8813,107053-2556
4/2/2020,989-28-229-1404-4,"0,15",107053-1-1484,107053-2557
4/2/2020,989-28-229-5891-8,,107053-65-633,107053-2558
4/2/2020,989-28-229-9769-6,,107053-89-6088,107053-2559
4/2/2020,989-28-229-6632-6,"0,1",107053-93-2697,107053-2560
4/2/2020,989-28-229-7592-2,,107053-72-9310,107053-2561
4/2/2020,989-28-229-1404-4,"0,15",107053-1-5404,107053-2562
4/2/2020,989-28-229-9769-6,,107053-3-1963,107053-2563
4/2/2020,989-28-229-3157-7,,107053-25-3931,107053-2564
4/2/2020,989-28-229-7592-2,,107053-50-1986,107053-2565
4/2/2020,989-28-229-9769-6,,107053-67-5124,107053-2566
4/2/2020,989-28-229-0197-6,,107053-8-8209,107053-2567
4/2/2020,989-28-79-23023-4,,107053-11-6452,107053-2569
4/2/2020,989-28-79-68089-3,"0,05",107053-53-9998,107053-2570
4/2/2020,989-28-79-51397-9,,107053-81-5984,107053-2571
4/2/2020,989-28-79-74374-1,,107053-23-5702,107053-2572
4/2/2020,989-28-79-91028-0,,107053-29-3359,107053-2573
4/2/2020,989-28-79-13801-1,,107053-46-5379,107053-2574
4/2/2020,989-28-79-26824-4,,107053-97-4158,107053-2575
4/2/2020,989-28-79-51397-9,,107053-24-7682,107053-2576
4/2/2020,989-28-79-40897-8,,107053-43-9702,107053-2577
4/2/2020,989-28-79-43574-5,,107053-8-8410,107053-2578
4/2/2020,989-28-79-13801-1,,107053-62-9087,107053-2579
4/2/2020,989-28-79-23023-4,,107053-11-6583,107053-2580
4/2/2020,989-28-79-68089-3,"0,05",107053-66-2115,107053-2581
4/2/2020,989-28-79-68089-3,"0,05",107053-25-5233,107053-2582
4/2/2020,989-28-79-23023-4,,107053-86-2788,107053-2583
4/2/2020,989-28-79-74374-1,,107053-54-5450,107053-2584
4/2/2020,989-28-79-23023-4,,107053-61-1956,107053-2585
4/2/2020,989-28-79-51397-9,,107053-43-1324,107053-2586
4/2/2020,989-28-3705-492-6,,107053-84-853,107053-2587
4/2/2020,989-28-3705-222-9,,107053-94-4244,107053-2588
4/2/2020,989-28-229-6632-6,"0,1",107053-43-837,107053-2589
4/2/2020,989-28-79-13871-4,,107053-35-2084,107053-2589
4/2/2020,989-28-79-26824-4,,107053-16-5791,107053-2590
4/2/2020,989-28-79-05670-4,,107053-49-3871,107053-2590
4/2/2020,989-28-79-23023-4,,107053-26-8371,107053-2591
4/2/2020,989-28-3705-222-9,,107053-57-6668,107053-2591
4/2/2020,989-28-79-82749-6,,107053-5-6346,107053-2592
4/2/2020,989-28-79-23023-4,,107053-83-8910,107053-2592
4/2/2020,989-28-3705-966-2,,107053-94-3220,107053-2592
4/2/2020,989-28-79-32105-5,,107053-4-9728,107053-2593
4/2/2020,989-28-79-40897-8,,107053-62-9140,107053-2593
4/2/2020,989-28-79-74374-1,,107053-77-9472,107053-2593
4/2/2020,989-28-3705-138-3,,107053-14-8730,107053-2594
4/2/2020,989-28-3705-987-7,,107053-80-9035,107053-2594
4/2/2020,989-28-3705-007-2,,107053-93-508,107053-2594
4/2/2020,989-28-229-1404-4,"0,15",107053-1-6735,107077-2568
5/2/2020,989-28-229-1404-4,"0,15",107054-1-2183,107053-2624
5/2/2020,989-28-3705-138-3,,107054-21-5514,107054-2595
5/2/2020,989-28-3705-987-7,,107054-46-3453,107054-2596
5/2/2020,989-28-3705-592-3,,107054-11-575,107054-2597
5/2/2020,989-28-3705-007-2,,107054-67-3091,107054-2598
5/2/2020,989-28-3705-007-2,,107054-89-7352,107054-2599
5/2/2020,989-28-3705-649-4,,107054-9-6931,107054-2600
5/2/2020,989-28-3705-007-2,,107054-55-8023,107054-2601
5/2/2020,989-28-3705-966-2,,107054-64-4183,107054-2602
5/2/2020,989-28-3705-987-7,,107054-65-8570,107054-2603
5/2/2020,989-28-79-86624-2,,107054-15-9297,107054-2604
5/2/2020,989-28-79-16826-1,,107054-97-7133,107054-2605
5/2/2020,989-28-79-69807-2,,107054-41-8349,107054-2606
5/2/2020,989-28-79-69807-2,,107054-23-2848,107054-2607
5/2/2020,989-28-79-69807-2,,107054-41-8348,107054-2608
5/2/2020,989-28-79-82125-8,,107054-87-2381,107054-2609
5/2/2020,989-28-79-05670-4,,107054-60-905,107054-2610
5/2/2020,989-28-79-05670-4,,107054-72-7269,107054-2611
5/2/2020,989-28-79-69807-2,,107054-26-4926,107054-2612
5/2/2020,989-28-79-69807-2,,107054-10-1370,107054-2613
5/2/2020,989-28-79-69807-2,,107054-23-2847,107054-2614
5/2/2020,989-28-79-82125-8,,107054-87-2380,107054-2615
5/2/2020,989-28-229-3157-7,,107054-81-7870,107054-2616
5/2/2020,989-28-229-6632-6,"0,1",107054-12-8363,107054-2617
5/2/2020,989-28-229-6632-6,"0,1",107054-20-7274,107054-2618
5/2/2020,989-28-229-6632-6,"0,1",107054-8-4318,107054-2619
5/2/2020,989-28-229-1404-4,,107054-33-9793,107054-2620
5/2/2020,989-28-229-1404-4,,107054-78-520,107054-2621
5/2/2020,989-28-229-0197-6,,107054-1-2882,107054-2622
5/2/2020,989-28-229-1404-4,"0,15",107054-1-4629,107054-2623
5/2/2020,989-28-229-1404-4,,107054-91-4024,107054-2625
5/2/2020,989-28-229-5891-8,,107054-9-5034,107054-2626
5/2/2020,989-28-79-23023-4,,107054-31-8174,107054-2627
5/2/2020,989-28-79-13801-1,,107054-43-1403,107054-2628
5/2/2020,989-28-79-26824-4,,107054-80-3279,107054-2629
5/2/2020,989-28-79-71565-6,,107054-74-3997,107054-2630
5/2/2020,989-28-79-55752-2,,107054-60-9107,107054-2631
5/2/2020,989-28-79-13801-1,,107054-83-3421,107054-2632
5/2/2020,989-28-79-26824-4,,107054-93-8370,107054-2633
5/2/2020,989-28-79-26824-4,,107054-92-4889,107054-2634
5/2/2020,989-28-79-23023-4,,107054-37-1,107054-2635
5/2/2020,989-28-79-74374-1,,107054-16-7757,107054-2636
5/2/2020,989-28-3705-222-9,,107054-56-3878,107054-2637
5/2/2020,989-28-3705-492-6,,107054-14-2946,107054-2638
5/2/2020,989-28-3705-222-9,,107054-15-7956,107054-2639
5/2/2020,989-28-3705-222-9,,107054-44-2248,107054-2640
5/2/2020,989-28-3705-222-9,,107054-50-7268,107054-2641
